,Churn,Tenure,MonthlyCharge
5972,No,49.60721,117.4392
5973,No,63.43072,149.9776
5974,No,61.51035,227.4754
5975,Yes,45.09378,222.6143
5976,No,69.37615,200.1185
5977,No,63.26277,172.4555
5978,No,58.96627,134.9509
5979,No,65.29336,197.4876
5980,No,67.28766,182.4833
5981,No,57.91581,230.1344
5982,No,63.18965,149.9621
5983,No,67.6047,232.6415
5984,No,65.4571,202.6829
5985,No,47.50976,222.6654
5986,Yes,50.69944,275.1336
5987,No,57.16208,114.9658
5988,No,71.66334,172.4579
5989,No,64.19903,105.011
5990,No,48.95603,107.482
5991,No,47.94402,124.9607
5992,Yes,36.05308,242.6573
5993,No,67.18986,104.9781
5994,No,62.27397,192.4404
5995,No,62.38889,142.4689
5996,No,67.27106,245.1457
5997,No,58.42303,124.9607
5998,Yes,58.94486,245.147
5999,No,71.88705,182.447
6000,No,44.09777,162.4827
6001,No,70.62164,242.6106
6002,No,63.92945,172.4579
6003,No,59.46448,94.97283
6004,No,70.56628,172.4705
6005,No,56.08957,114.9728
6006,No,69.30257,172.4624
6007,No,64.60955,82.49655
6008,No,63.00351,157.4698
6009,Yes,64.81359,220.1149
6010,No,54.22687,255.1417
6011,No,62.21334,162.4653
6012,No,63.31259,127.4783
6013,No,60.52991,194.9768
6014,Yes,49.22913,265.147
6015,No,68.69263,177.6508
6016,No,50.20686,179.9656
6017,No,63.5434,277.6375
6018,No,52.07024,92.45514
6019,No,67.99211,129.9778
6020,No,68.19039,194.9581
6021,No,66.78366,167.4847
6022,No,54.35016,117.5152
6023,No,62.9411,115.0021
6024,No,55.20008,182.4833
6025,Yes,63.47945,222.6281
6026,No,70.6626,220.1478
6027,No,46.80924,147.4783
6028,No,61.99036,137.4978
6029,No,63.86174,125.0073
6030,No,69.02601,149.9621
6031,No,58.43007,154.9919
6032,No,68.93162,164.967
6033,No,69.026,187.6094
6034,Yes,58.36624,182.49
6035,No,42.05546,157.4698
6036,No,55.08862,149.9447
6037,No,36.44011,137.4686
6038,No,50.07627,147.4738
6039,No,42.10529,124.9643
6040,No,60.75598,184.9797
6041,Yes,41.60875,220.1615
6042,No,68.46483,174.9882
6043,No,66.69757,242.6326
6044,No,66.50887,220.1323
6045,No,47.34607,152.466
6046,No,60.17035,149.9845
6047,No,52.42844,162.4689
6048,No,68.50196,140.0013
6049,No,67.57419,154.9618
6050,No,63.88777,162.5299
6051,No,62.09662,162.4608
6052,No,66.03293,129.9926
6053,No,48.02057,127.4421
6054,No,61.43691,159.9349
6055,No,70.04054,192.4404
6056,No,58.54873,149.9621
6057,No,50.48601,182.4538
6058,No,65.18605,164.9715
6059,No,64.20616,112.4551
6060,No,48.30622,172.4441
6061,Yes,61.63974,197.4702
6062,No,45.58687,184.967
6063,No,67.09106,232.6707
6064,No,51.0221,175.1331
6065,No,61.76772,142.4827
6066,No,71.7248,192.4885
6067,No,60.03811,174.9768
6068,No,61.51052,172.4579
6069,No,68.2985,220.1185
6070,No,48.79525,210.1051
6071,No,57.38041,207.4974
6072,Yes,66.34669,232.6378
6073,Yes,40.94814,225.132
6074,No,50.46332,134.9509
6075,No,52.35716,144.9607
6076,No,68.5356,117.5015
6077,No,42.25776,142.4827
6078,No,52.36613,190.127
6079,No,56.24027,162.4526
6080,No,55.90137,152.4798
6081,No,44.49898,129.9483
6082,Yes,45.7211,207.4754
6083,No,40.77723,142.5007
6084,No,62.83437,140.0049
6085,No,68.66575,137.4836
6086,No,56.7924,117.4858
6087,No,60.20473,152.4441
6088,No,69.93388,242.6281
6089,No,69.76328,182.4762
6090,No,59.96515,169.9447
6091,Yes,45.62317,162.4676
6092,No,67.1217,172.4742
6093,No,49.50927,104.9781
6094,No,58.62812,162.4526
6095,No,66.94572,179.9476
6096,No,62.46678,162.447
6097,No,71.52189,184.961
6098,No,69.87194,124.9607
6099,No,54.60066,137.4616
6100,No,48.95286,102.4746
6101,No,66.58949,92.45514
6102,No,63.40077,172.4705
6103,No,61.28932,164.9785
6104,No,68.15887,152.4441
6105,Yes,56.95876,235.1555
6106,No,62.77848,159.9349
6107,No,64.54916,214.9663
6108,No,55.42423,107.4958
6109,No,64.61204,152.4441
6110,No,67.15389,114.9658
6111,No,56.42112,222.6326
6112,No,64.16811,142.4713
6113,No,67.49275,127.4421
6114,No,67.99357,159.9476
6115,No,61.72696,200.1185
6116,No,50.36108,162.4526
6117,No,49.04885,159.9875
6118,Yes,63.41331,267.6427
6119,No,57.54902,255.1336
6120,No,50.22175,204.961
6121,No,53.66326,197.484
6122,No,40.35081,230.1344
6123,No,67.73428,149.9598
6124,No,55.76068,127.4421
6125,No,68.24302,187.4847
6126,No,56.736,139.9512
6127,No,43.51717,147.4421
6128,No,58.6209,112.4844
6129,No,56.86301,172.4404
6130,No,62.6686,184.9797
6131,No,47.65726,157.4698
6132,No,58.26304,92.5018
6133,No,64.7292,182.497
6134,No,49.28233,95.01949
6135,No,60.15262,112.4551
6136,No,47.34761,257.6549
6137,No,63.66258,235.1372
6138,No,58.41511,154.9919
6139,No,71.01166,152.4579
6140,No,64.37976,149.9447
6141,No,65.48954,159.9656
6142,Yes,59.16267,267.6647
6143,No,71.73306,204.961
6144,No,66.95572,220.1185
6145,No,57.50554,204.9797
6146,No,49.40477,142.4526
6147,No,59.97525,127.4586
6148,No,55.40938,149.9776
6149,No,56.84855,192.4404
6150,No,67.89181,184.9647
6151,No,44.75964,127.4601
6152,No,65.79896,199.9902
6153,Yes,50.07284,235.1555
6154,No,59.81234,104.9629
6155,No,57.1124,112.4551
6156,No,63.99841,172.4885
6157,No,60.16638,149.9598
6158,No,68.96601,149.9928
6159,No,55.66796,175.0211
6160,No,60.78156,222.6281
6161,No,56.56567,154.9618
6162,Yes,62.36767,242.6106
6163,No,55.28091,169.9671
6164,No,64.10363,137.5165
6165,No,61.53705,149.9447
6166,No,68.33092,159.9875
6167,No,68.87727,184.9785
6168,No,67.20609,127.4601
6169,No,56.53318,255.1555
6170,No,63.67919,127.4601
6171,No,71.65389,129.9621
6172,No,44.55455,162.4827
6173,No,47.98288,157.4836
6174,No,56.37649,104.9643
6175,No,66.98487,94.97283
6176,No,50.56974,222.6609
6177,No,65.9038,182.4538
6178,No,60.36546,142.4713
6179,No,51.34296,232.6228
6180,No,62.83833,222.6281
6181,No,58.52876,184.967
6182,No,56.01033,162.5119
6183,No,70.67111,210.1518
6184,No,70.98518,277.6375
6185,No,62.54758,220.1185
6186,No,70.80297,125.0073
6187,No,45.50676,139.9512
6188,No,58.79896,235.1591
6189,No,62.58644,182.4538
6190,No,68.14401,159.9794
6191,No,67.85251,129.9621
6192,No,61.20259,187.4673
6193,No,62.39033,202.4433
6194,No,66.57674,204.9496
6195,No,56.97688,192.4705
6196,No,66.28837,210.138
6197,No,65.1302,197.484
6198,No,63.08784,152.4952
6199,No,68.6808,114.9838
6200,No,62.43544,184.9496
6201,No,44.16108,175.0211
6202,No,45.82823,214.9663
6203,No,65.38502,192.4885
6204,No,47.67411,127.4958
6205,No,69.80788,277.6375
6206,No,56.73689,149.9621
6207,No,51.63534,207.6094
6208,No,70.16722,159.9476
6209,No,65.68601,107.4806
6210,No,50.24709,112.4551
6211,No,63.97947,190.127
6212,No,71.25102,172.4579
6213,No,71.56158,164.9889
6214,No,54.03406,127.4738
6215,No,56.7422,147.4421
6216,No,62.47951,175.0211
6217,No,60.20609,92.45514
6218,No,46.00587,137.4684
6219,No,62.8196,172.4848
6220,No,55.17028,222.6362
6221,No,51.06149,164.9785
6222,Yes,57.59524,200.1323
6223,No,57.87341,220.1149
6224,Yes,60.43351,202.65
6225,No,70.37667,210.127
6226,Yes,42.94126,255.1555
6227,No,67.13541,225.1457
6228,No,66.86003,235.1417
6229,No,65.33266,172.4705
6230,No,53.5771,137.4616
6231,No,45.16619,212.6415
6232,No,66.81556,147.4783
6233,No,63.18349,184.9785
6234,No,63.78741,149.9378
6235,Yes,55.20546,262.6106
6236,No,65.69406,94.97283
6237,No,46.1155,194.9699
6238,No,62.50904,112.4551
6239,No,55.66379,139.9861
6240,No,67.09465,169.9447
6241,No,49.35209,139.983
6242,No,63.32675,252.6378
6243,No,71.61196,119.9568
6244,No,48.82198,152.4555
6245,No,66.85047,149.9621
6246,No,57.78133,162.497
6247,No,48.16091,139.9861
6248,No,61.93975,172.4624
6249,No,52.40318,230.1051
6250,No,50.47035,212.6228
6251,No,64.49909,149.9778
6252,No,56.12428,137.4392
6253,No,51.98679,162.4713
6254,No,51.4203,159.983
6255,No,57.04917,104.9629
6256,No,71.44432,202.4433
6257,No,66.2885,114.9728
6258,No,67.37641,104.9643
6259,No,50.62647,192.4404
6260,No,69.15975,127.4421
6261,No,64.34541,197.6288
6262,No,67.93831,202.65
6263,No,47.56406,207.4673
6264,No,55.70975,182.497
6265,No,56.64842,147.4564
6266,No,63.52047,182.447
6267,No,66.88132,172.4579
6268,No,51.95172,139.9512
6269,No,63.73429,232.6378
6270,No,59.55192,129.9915
6271,No,66.97309,127.4738
6272,No,54.67507,162.4689
6273,No,49.64838,192.4404
6274,No,49.21371,152.4441
6275,No,68.59602,159.9512
6276,No,51.42362,104.9629
6277,No,69.50311,184.9853
6278,No,59.51823,139.9349
6279,No,66.67672,137.4616
6280,Yes,59.00106,240.1149
6281,No,70.03292,169.9741
6282,No,44.61375,169.9447
6283,No,68.22903,144.9607
6284,No,64.80406,162.4818
6285,No,45.28275,207.6094
6286,No,69.83346,174.9755
6287,No,64.29998,232.6378
6288,No,58.86869,152.5104
6289,No,59.33259,112.4551
6290,No,60.63668,229.9931
6291,No,68.60055,182.4833
6292,No,65.2477,152.4624
6293,Yes,49.22663,277.6375
6294,No,71.20584,207.6094
6295,No,67.57266,159.9794
6296,No,66.66711,222.6143
6297,No,55.76858,187.6422
6298,No,61.64252,277.6513
6299,No,70.25446,164.9853
6300,No,54.7248,139.9979
6301,No,60.59761,149.9778
6302,No,63.00356,129.9778
6303,No,46.8684,127.4421
6304,No,68.17349,112.4844
6305,Yes,53.18909,220.1478
6306,No,66.21435,129.995
6307,No,62.32241,92.48802
6308,No,59.42279,217.4702
6309,No,45.22375,137.4392
6310,No,63.87447,204.961
6311,No,60.72645,187.6094
6312,No,42.68533,104.9643
6313,No,41.0181,129.9621
6314,No,48.25774,114.9976
6315,No,59.48902,92.48802
6316,No,44.65571,174.9699
6317,No,65.08131,114.9728
6318,No,68.18425,152.4441
6319,No,66.65664,105.011
6320,No,54.01597,149.9483
6321,No,57.76658,192.4404
6322,No,67.09561,197.6288
6323,No,63.27315,200.1323
6324,No,68.46135,149.9776
6325,No,53.02286,129.9915
6326,No,71.36043,262.6106
6327,No,70.68154,227.4754
6328,No,55.11933,187.4847
6329,No,68.03514,137.4698
6330,No,57.29968,167.4564
6331,No,69.48178,172.4624
6332,No,69.27984,159.9512
6333,No,53.06256,232.6228
6334,No,69.69884,200.1185
6335,No,60.07014,195.0062
6336,No,63.1308,204.9496
6337,No,63.63312,192.4567
6338,No,67.33827,117.4872
6339,No,50.56908,132.466
6340,No,45.95837,159.965
6341,No,59.05725,242.6106
6342,No,66.99471,117.4392
6343,No,62.87291,144.9607
6344,No,57.57488,222.6362
6345,No,39.93768,172.4579
6346,No,37.86885,187.6094
6347,Yes,67.95345,242.6106
6348,No,46.08155,149.9913
6349,No,66.67669,202.4433
6350,No,45.26675,207.4811
6351,No,63.72195,187.4847
6352,No,64.32344,167.4564
6353,No,60.48709,197.4945
6354,No,62.56252,194.9882
6355,No,42.64008,147.4713
6356,No,71.79316,124.9781
6357,Yes,71.41919,204.9634
6358,No,69.32269,152.4742
6359,No,67.4011,152.4579
6360,Yes,46.37208,240.1149
6361,No,60.46139,192.4404
6362,No,60.80077,117.4835
6363,No,65.32231,187.4974
6364,No,71.1184,207.6094
6365,No,71.89548,139.9512
6366,No,57.18666,207.6094
6367,No,53.4946,175.0062
6368,No,65.44679,232.6228
6369,No,46.30752,127.475
6370,No,55.94357,147.4421
6371,No,71.51954,230.1051
6372,No,62.88109,137.4684
6373,No,66.41154,192.4885
6374,No,66.07472,217.4725
6375,No,48.98746,142.4827
6376,No,63.43732,195.0062
6377,No,50.62544,115.0021
6378,No,44.59308,182.4608
6379,No,66.31632,225.1457
6380,No,62.25247,182.4608
6381,No,60.91248,240.1149
6382,No,44.58913,222.65
6383,No,49.26183,129.9483
6384,No,52.68582,210.1518
6385,No,65.67297,117.4872
6386,No,45.29142,162.5005
6387,No,64.47686,152.4742
6388,No,64.31881,207.4673
6389,No,50.30252,222.6609
6390,No,67.89706,222.6143
6391,No,63.28097,114.9728
6392,No,67.32753,275.1198
6393,No,64.48925,112.4551
6394,No,68.10386,165.0113
6395,No,51.60111,255.1555
6396,No,48.52168,127.4601
6397,No,53.63969,129.9483
6398,No,47.17599,127.4421
6399,No,51.45585,125.0073
6400,No,49.30109,114.9509
6401,No,49.60599,159.9875
6402,No,60.15131,190.127
6403,No,47.98376,82.49655
6404,No,69.56294,202.65
6405,No,64.78357,157.4698
6406,No,51.41313,137.4836
6407,No,66.3094,82.49655
6408,No,66.34756,182.49
6409,No,60.95034,154.9618
6410,No,52.38554,222.65
6411,No,62.26072,149.9928
6412,No,64.67817,137.4684
6413,Yes,56.57319,210.138
6414,No,39.1168,194.9663
6415,No,59.95075,255.1198
6416,No,65.91841,142.5007
6417,No,61.19826,192.4705
6418,No,64.46737,190.1737
6419,No,61.9981,139.965
6420,No,68.30662,159.9349
6421,No,67.86743,139.9979
6422,No,67.77528,210.127
6423,No,50.073,182.4676
6424,No,64.53,175.1331
6425,No,59.74092,117.4858
6426,No,68.60052,104.9643
6427,No,58.46636,222.6326
6428,No,58.10315,119.9568
6429,No,47.47601,277.6513
6430,No,61.30152,149.989
6431,No,60.22359,210.1518
6432,No,71.77038,134.9801
6433,No,58.7517,182.49
6434,No,65.62921,79.97886
6435,No,66.12646,117.5015
6436,No,70.04547,127.4738
6437,No,64.25103,107.482
6438,No,61.67482,139.9512
6439,No,58.70772,139.9349
6440,No,67.55012,154.9755
6441,No,67.28603,162.4526
6442,No,50.86377,117.472
6443,No,66.30503,179.9656
6444,No,55.67304,245.1283
6445,No,58.7814,129.9915
6446,No,56.79978,137.4686
6447,No,49.95803,172.4579
6448,No,46.25154,174.9768
6449,No,62.08441,182.4653
6450,No,48.38433,222.6326
6451,No,70.71967,172.4404
6452,No,63.4041,114.9658
6453,No,68.17558,112.4551
6454,No,49.50534,127.4586
6455,No,68.78168,92.5018
6456,No,71.60926,104.9629
6457,No,65.05715,107.482
6458,No,69.21008,204.9797
6459,Yes,67.61857,255.1198
6460,No,55.74968,152.466
6461,No,62.12094,200.1185
6462,No,62.43504,92.45514
6463,No,50.89196,210.127
6464,No,55.22194,137.4392
6465,No,57.01834,124.9643
6466,Yes,58.01836,242.6326
6467,No,47.69242,159.9349
6468,No,60.88203,197.6288
6469,No,36.26479,197.6288
6470,No,68.03515,187.4673
6471,No,59.15346,129.9483
6472,No,67.73639,222.6326
6473,No,45.72931,182.4653
6474,No,60.6238,127.4738
6475,No,66.60339,134.9509
6476,No,60.4218,182.447
6477,No,69.02836,174.9882
6478,No,68.3716,172.4705
6479,No,55.49975,192.4885
6480,No,44.72714,164.9647
6481,No,54.28015,210.138
6482,No,70.85122,129.9778
6483,Yes,44.60033,242.6106
6484,No,70.2223,217.4725
6485,No,48.25953,182.4433
6486,No,66.57869,184.9634
6487,No,55.09779,137.4684
6488,No,64.5515,114.9728
6489,No,62.81303,197.6288
6490,No,68.47895,277.6375
6491,No,71.30636,120.0035
6492,No,55.15375,172.4404
6493,No,59.92546,147.4421
6494,No,71.82981,177.4945
6495,No,70.44254,232.6228
6496,No,57.83255,114.9658
6497,No,63.66597,240.1149
6498,No,68.61371,157.4836
6499,No,66.38881,230.1051
6500,No,62.19865,127.4586
6501,No,65.62879,172.4404
6502,No,68.55374,154.9919
6503,No,54.68209,127.4421
6504,No,63.5876,129.9598
6505,No,67.43143,159.9349
6506,No,69.04134,152.4742
6507,No,51.43223,290.1604
6508,Yes,58.65834,232.624
6509,Yes,46.58314,222.6281
6510,No,54.61729,222.65
6511,No,52.55441,147.4783
6512,No,62.05469,147.4564
6513,No,54.26219,104.9923
6514,No,39.65071,114.9509
6515,No,57.48138,147.4783
6516,No,62.98765,127.4887
6517,No,64.02167,242.6326
6518,No,47.32828,194.9581
6519,Yes,52.83052,154.9919
6520,No,42.83737,137.4392
6521,No,42.82228,137.4686
6522,No,64.99919,139.9678
6523,No,60.09896,162.4689
6524,No,59.12578,162.497
6525,No,55.62195,127.4887
6526,No,45.30473,149.9778
6527,No,70.54775,140.0342
6528,No,54.88358,255.1417
6529,No,60.53871,127.482
6530,No,58.12363,182.4676
6531,Yes,37.5471,267.6427
6532,No,69.91537,222.6326
6533,No,60.10344,225.1457
6534,No,50.45458,149.9447
6535,Yes,56.7448,232.6378
6536,No,54.78319,149.9913
6537,No,47.1164,192.4404
6538,No,69.10177,192.4404
6539,No,62.09112,92.5018
6540,Yes,36.7649,240.1149
6541,No,66.77022,192.4404
6542,No,69.76806,132.466
6543,No,40.87895,174.9699
6544,No,56.69865,187.4847
6545,No,60.18695,139.9512
6546,No,61.44671,212.6695
6547,No,48.57121,192.4885
6548,No,47.23415,245.175
6549,No,61.62569,222.6792
6550,Yes,52.55226,222.6143
6551,No,56.04565,127.4783
6552,No,42.43922,192.4567
6553,No,50.02343,174.9882
6554,No,52.5986,149.9447
6555,No,70.95714,162.4538
6556,No,70.52836,210.1518
6557,No,70.31796,144.9607
6558,No,53.77815,132.4798
6559,Yes,63.29423,220.1149
6560,No,52.36353,182.4433
6561,No,61.11318,132.466
6562,Yes,66.72045,262.6106
6563,No,61.24602,210.127
6564,No,53.83688,107.4806
6565,No,56.86558,222.6792
6566,Yes,38.34208,204.9496
6567,Yes,43.76523,242.6281
6568,No,55.72148,204.961
6569,No,67.76235,114.9658
6570,No,46.23103,179.9476
6571,No,49.22513,204.9634
6572,No,58.29773,149.9845
6573,No,47.67299,102.4746
6574,No,60.36626,139.9678
6575,Yes,66.83431,287.6427
6576,No,63.097,172.4555
6577,No,61.32236,172.4624
6578,No,65.0017,172.4624
6579,No,62.03561,172.4441
6580,No,52.29776,149.9483
6581,No,63.21825,107.4806
6582,No,64.31709,124.9781
6583,No,61.3942,184.9634
6584,No,64.395,204.9797
6585,No,67.86102,152.4579
6586,No,55.00463,149.9598
6587,No,50.61987,147.4738
6588,No,64.01062,172.4871
6589,No,61.41438,137.4872
6590,No,68.52821,142.4689
6591,No,48.37971,207.6094
6592,No,71.80759,144.9607
6593,No,71.60143,182.4676
6594,No,59.28535,182.4653
6595,No,56.46532,119.9568
6596,No,57.62771,129.9483
6597,No,70.83916,129.9483
6598,No,63.75133,139.9349
6599,No,69.4907,240.1149
6600,No,62.54412,162.4526
6601,No,56.24277,242.6281
6602,No,57.31296,194.9768
6603,No,68.99972,184.9496
6604,No,60.50578,139.9349
6605,No,68.16171,139.9568
6606,No,54.66546,172.4742
6607,No,70.76841,207.4673
6608,No,54.22191,157.4836
6609,No,44.97976,177.6508
6610,Yes,38.7682,235.1372
6611,No,70.91142,179.9476
6612,No,63.27825,159.9476
6613,No,65.36263,139.9349
6614,No,65.57158,179.9476
6615,No,43.20929,167.4564
6616,No,68.7415,175.1331
6617,No,63.12959,220.1323
6618,No,63.9916,232.6378
6619,Yes,52.41439,275.1198
6620,No,66.58209,124.9781
6621,No,58.52409,149.9483
6622,No,65.62722,172.4624
6623,No,52.9098,240.1149
6624,No,57.87826,139.965
6625,No,63.41268,159.9476
6626,No,65.85442,124.9643
6627,No,51.54386,192.4404
6628,No,66.91238,184.9715
6629,No,71.27703,152.4624
6630,No,61.78631,172.4555
6631,No,52.73595,232.6415
6632,No,55.59681,149.9913
6633,No,37.11912,92.5018
6634,No,70.70213,255.1555
6635,No,70.36489,162.4676
6636,No,36.24048,222.65
6637,No,45.55911,137.4698
6638,No,68.86592,159.9656
6639,No,57.0263,255.1372
6640,No,64.92702,149.9598
6641,No,69.53494,169.9378
6642,No,61.96931,217.484
6643,No,65.09908,164.9853
6644,No,61.79083,262.6106
6645,No,54.97349,137.4684
6646,No,62.34755,252.6378
6647,No,59.25503,149.9928
6648,No,60.29534,220.1323
6649,No,66.509,139.983
6650,No,65.65204,222.6281
6651,No,53.34051,104.9923
6652,No,59.29365,104.9781
6653,No,64.89527,187.4974
6654,No,63.61158,159.983
6655,No,39.95689,182.4653
6656,No,55.90619,262.6106
6657,No,48.26544,134.9509
6658,No,62.30892,149.9483
6659,Yes,50.47725,275.1336
6660,No,57.07682,114.9509
6661,No,63.06198,262.6106
6662,No,59.63287,202.65
6663,No,55.50261,159.9476
6664,No,56.61898,159.965
6665,No,61.37983,175.1331
6666,No,50.63449,182.4653
6667,No,55.61318,114.9658
6668,No,68.04207,149.9741
6669,No,56.08175,184.961
6670,No,61.80438,242.6326
6671,No,46.22292,212.6695
6672,No,69.10048,220.1478
6673,Yes,48.19847,242.6106
6674,No,71.29664,117.4872
6675,No,60.01564,187.4811
6676,No,68.19429,137.4872
6677,No,65.34217,152.466
6678,No,66.6997,159.9476
6679,No,70.44727,207.6094
6680,No,62.83586,242.6143
6681,No,71.91816,147.4421
6682,No,50.4403,255.1555
6683,No,53.13174,212.6415
6684,No,59.27056,194.9882
6685,No,71.57518,162.4653
6686,No,64.71582,255.1336
6687,No,68.69095,232.6228
6688,No,66.8244,117.4858
6689,No,62.78784,265.1283
6690,No,58.74921,219.9902
6691,No,48.90424,129.9763
6692,No,56.1122,149.9621
6693,No,64.33211,117.4835
6694,No,59.41977,172.4567
6695,No,57.50229,105.011
6696,No,58.85612,152.4952
6697,Yes,40.731,242.6106
6698,No,65.16939,220.1149
6699,No,64.67686,204.9634
6700,No,51.58781,187.6422
6701,No,40.24438,149.9483
6702,No,58.89861,134.9509
6703,No,64.67729,202.65
6704,No,71.20279,162.447
6705,No,65.60019,174.9755
6706,No,57.86914,117.4872
6707,No,57.51601,245.1283
6708,No,67.65272,187.656
6709,Yes,58.04416,255.1336
6710,No,38.02352,112.4551
6711,No,58.5543,132.5127
6712,No,61.76369,182.49
6713,No,59.10465,127.4586
6714,Yes,60.19517,235.1372
6715,No,61.51143,127.4601
6716,No,51.59161,182.4833
6717,No,42.15567,147.4421
