,Tenure,MonthlyCharge,zMonthlyCharge,zTenure,Churn
3321,24.26165,157.4698,-0.3529092750034859,-0.3881750851970238,False
1963,3.27055489,139.983006,-0.7601177997596886,-1.1819974727275497,False
4710,10.48384,172.4885,-0.0031743452756021664,-0.9092119330521692,True
9449,62.90578,187.6422,0.3497042796797827,1.0732339256185166,False
8531,68.70194,147.4601,-0.586001468475437,1.29242790028242,False
4455,8.867984,197.4876,0.578970479626709,-0.9703189244265475,False
2540,7.409027,127.4738,-1.05141506792282,-1.025492450294316,False
9196,61.42667,232.624,1.397178872156743,1.0172982716915844,False
8644,41.88419,242.6326,1.6302454503342483,0.27825830971851157,True
5159,71.34414,104.9643,-1.5755854955037558,1.3923482475221385,False
5584,52.98033,215.1591,0.990480184906547,0.6978821693129896,False
406,32.30772134,127.481989,-1.0512243736989828,-0.08389598361184981,False
6901,43.55176,204.9634,0.7530566780100392,0.34132097471228107,False
8880,71.96235,194.9882,0.5207678733184489,1.415727158228015,False
4463,6.403708,225.1457,1.2230344571951264,-1.0635107015874379,True
2867,13.96391,139.9512,-0.7608584543552875,-0.7776057704533778,True
9439,57.27183,194.9663,0.5202578960926539,0.8601742630906187,False
8848,64.56029,222.6654,1.165276625544979,1.1358026992585082,False
5201,66.85703,204.9797,0.7534362501004708,1.2226587503974646,False
8805,69.12212,179.9476,0.1705229663647702,1.3083178902541046,False
5068,58.75447,190.127,0.40756690117084704,0.9162434113880586,False
9467,67.41948,164.9785,-0.1780569464498985,1.2439289794887445,False
716,16.75922789,275.133571,2.3870835793848983,-0.6718949483300725,True
5030,42.19555,162.447,-0.23700705362336466,0.2900330426367459,False
834,6.28842083,169.944668,-0.06241162318644235,-1.0678705282692502,True
7390,59.7815,144.9889,-0.6435473917806199,0.955082709785458,False
5757,62.04664,114.9509,-1.3430312232151764,1.040743740497204,False
9939,62.32515,232.652,1.3978308978335579,1.0512761816105696,True
3421,6.671684,129.9763,-0.9931402730574832,-1.0533766258278774,False
4049,3.319565,174.9882,0.05503524702205327,-1.1801440523924287,True
5587,60.34933,212.6415,0.931853761908357,0.9765563948861806,True
1298,12.01513041,142.452604,-0.7026091816378719,-0.8513029672312432,True
3360,15.65432,117.4392,-1.2850870985145104,-0.7136793628470298,False
5270,70.25821,152.4579,-0.46961954249023113,1.351281521809465,False
3267,9.416447,149.9915,-0.5270536899651025,-0.9495776431427169,False
4377,10.28653,267.6647,2.2131587340699483,-0.9166736254728296,True
1183,17.70570806,172.44408,-0.004208737438605854,-0.6361018110800885,False
3120,6.693474,129.9598,-0.9935245024741779,-1.052552591172532,True
2298,9.487121,265.147,2.1545299824086266,-0.9469049572669995,True
874,14.89720747,225.145743,1.2230354585202732,-0.7423111647156021,True
1130,1.845003373,137.468388,-0.8186747820232978,-1.2359077000331087,False
4169,10.91791,182.4676,0.2292052772781163,-0.8927966635319419,True
8951,65.38222,144.9607,-0.6442040747836978,1.1668857100096788,False
8252,48.56433,194.9525,0.5199365405805094,0.5308818463205602,False
3080,4.267801,172.4567,-0.0039148601514128675,-1.1442845147400174,True
2798,6.853152,149.9741,-0.5274588773499805,-1.0465140319391113,False
3085,7.733033,149.9483,-0.528059672437903,-1.0132394823025848,True
8668,69.22974,240.1149,1.5716166986729267,1.312387766785003,False
4723,9.283599,172.4705,-0.003593504639268938,-0.9546015695260722,True
4970,2.348386,175.0062,0.055454406385720044,-1.216871227818938,False
7480,56.08228,159.9349,-0.2955054001493235,0.8151889292555542,False
792,5.310878954,149.959755,-0.5277929240761914,-1.104838329227272,False
3361,9.348659,124.9643,-1.1098528692073604,-0.9521411888616957,False
1028,9.539729035,182.460772,0.2290462761594984,-0.9449154738347086,False
5405,57.33843,184.9715,0.28751267342729325,0.8626928820922709,False
4545,6.506483,149.9778,-0.5273727168141155,-1.0596240489163449,False
2469,13.85176,192.4404,0.46143819405455117,-0.7818469584569105,True
9397,61.82169,162.447,-0.23700705362336466,1.0322367833737558,False
4380,1.126364,200.1185,0.6402352779528689,-1.2630845585942672,True
7145,62.82563,147.4738,-0.585682441626424,1.0702028848830447,False
6604,60.50578,139.9349,-0.7612380264457191,0.9824728805139354,False
7700,67.98776,139.9816,-0.7601505407633173,1.2654196822854242,False
9260,58.20411,204.9496,0.7527353224978947,0.8954303910614932,False
8810,69.31577,127.4958,-1.0509027620338938,1.3156411720809806,False
8716,44.14411,214.9663,0.9859905223890496,0.36372193515715534,False
4347,11.20643,159.9642,-0.29482310185179916,-0.8818856732262863,False
1116,1.291871699,117.487242,-1.2839683621728841,-1.2568255370383947,False
7947,70.14056,222.6326,1.1645128240378526,1.3468323397442334,False
7475,67.69622,220.1185,1.1059679042492645,1.2543944843313455,False
8467,38.58318,147.5031,-0.5850001433289003,0.1534236774265644,False
2048,7.793232,117.4392,-1.2850870985145104,-1.010962930571647,False
8717,50.72837,219.9902,1.1029802294515727,0.6127195680072759,False
8220,56.79773,142.4827,-0.7019083471818214,0.8422451749722513,False
8919,65.32158,137.4392,-0.8193544722181149,1.1645924809367028,False
8618,48.71074,182.4608,0.22904692818517558,0.536418648242961,False
8806,70.7555,255.1336,1.9213516284008105,1.370087588526155,True
7901,40.32467,182.4676,0.2292052772781163,0.21928178260955475,False
6798,54.47785,129.9621,-0.993470943222154,0.7545140360900778,False
8409,45.96907,124.9935,-1.1091728995729675,0.432736633854679,False
4738,4.731685,179.9794,0.17126348124058158,-1.1267417661369783,True
9855,62.91268,174.9919,0.055121407557917654,1.0734948636231922,False
9981,61.48957,230.1051,1.3385221765378434,1.019676967415367,False
9444,36.05704,235.1591,1.4562128112029427,0.05789238305969506,True
2481,7.42363,147.4713,-0.585740658204711,-1.0249402071519569,False
8047,66.49538,179.9794,0.17126348124058158,1.2089821954132682,False
5737,50.89715,229.9931,1.3359140738305837,0.6191023385042558,False
7501,65.27324,252.6378,1.8632328539652832,1.162764402219888,False
5099,66.89101,162.497,-0.2358427220576234,1.2239437755277371,False
9697,70.50969,179.9794,0.17126348124058158,1.36079176665234,False
8565,61.09569,252.6378,1.8632328539652832,1.00478156722962,False
5845,59.21586,139.983,-0.7601179394794761,0.9336918441383931,False
9121,59.26713,179.9476,0.1705229663647702,0.9356307269644398,False
8332,49.59222,117.4872,-1.2839693402113992,0.5697536674257885,False
5760,62.75224,107.4958,-1.5166353883302894,1.067427487757951,False
4505,10.50995,114.9658,-1.3426842524085858,-0.9082245285156356,False
3097,19.77218,137.4872,-0.8182367139150035,-0.5579538306827171,False
9779,46.55588,162.4713,-0.23644118848241427,0.45492808755377034,False
4976,8.930383,240.1149,1.5716166986729267,-0.9679591750709305,True
4179,8.450712,207.6094,0.8146731044690521,-0.9860989422652471,False
4002,11.40214,147.4783,-0.5855776517855078,-0.8744844881690289,False
9943,71.4959,235.1372,1.4557028339771483,1.3980873709409185,False
5109,42.73326,142.4689,-0.702229702693966,0.3103676766214062,False
3437,6.89036,124.9607,-1.1099367010800933,-1.0451069332031735,False
1030,4.969645421,287.642733,2.678379822936252,-1.1177427925938592,True
712,3.976305626,149.959755,-0.5277929240761914,-1.1553080250680967,False
1501,18.02281027,169.992756,-0.06129181565977513,-0.6241099244198499,False
8832,70.77383,147.4601,-0.586001468475437,1.3707807760081414,False
6038,50.07627,147.4738,-0.585682441626424,0.5880590357103188,False
2789,20.32585,139.9979,-0.7597709686728857,-0.5370156357481115,False
785,9.294088005,129.99153,-0.9927856176625585,-0.9542049057527777,False
7878,56.98279,257.6549,1.9800642119348655,0.849243607891857,False
394,7.138784756,212.641455,0.9318527140099478,-1.035712228834669,True
9363,48.90533,204.9797,0.7534362501004708,0.5437774781458361,False
3007,22.54598,149.9915,-0.5270536899651025,-0.45305675280309743,False
9354,66.78251,129.9915,-0.992786316261498,1.2198406199469678,False
9734,44.42372,270.1604,2.271275179842344,0.3742959750828605,True
3354,4.066766,162.4833,-0.23616174890663644,-1.1518870758661004,False
7318,69.348,167.4564,-0.12035500271490646,1.3168600172825309,False
1728,24.3036064,194.958118,0.5200673648752366,-0.3865884157333464,False
8427,71.02583,220.1149,1.105884072376531,1.3803106857441223,False
99,6.998814446,182.467607,0.2292054402845351,-1.0410055003426741,False
8517,69.93109,159.9349,-0.2955054001493235,1.3389107913617102,False
4047,14.71579,242.6573,1.6308206301277242,-0.7491718477061975,True
7682,42.34953,167.4564,-0.12035500271490646,0.2958561200222475,False
3486,8.351399,240.1149,1.5716166986729267,-0.9898546721287768,True
3646,7.571234,147.4738,-0.585682441626424,-1.0193582516096165,False
5805,58.91354,204.9496,0.7527353224978947,0.9222589778233861,False
4767,2.006646,252.6378,1.8632328539652832,-1.229794844299788,True
197,5.874064017,139.965008,-0.7605369125500923,-1.0835403021834515,False
8634,70.9092,139.9568,-0.7607280492199249,1.375900077123061,False
8342,70.77468,169.9378,-0.06257155577031247,1.3708129205449493,False
5088,54.14957,172.4871,-0.0032069465594426728,0.7420994378038562,False
8051,65.84526,167.4847,-0.11969599104869702,1.1843965409785222,False
2009,2.175619,139.965,-0.760537098843143,-1.2234047751020978,True
264,14.96503088,225.145743,1.2230354585202732,-0.7397462798930369,True
2168,17.13556,194.9882,0.5207678733184489,-0.6576631584925673,False
4302,12.69881,174.9755,0.05473950680435517,-0.82544818635413,False
696,10.85959186,232.641455,1.3975853403063434,-0.8950020865881732,True
4995,9.035721,169.9671,-0.06188925747278876,-0.9639755971670861,True
2140,8.394454,184.9496,0.287002696201499,-0.9882264567967027,False
3799,9.573255,169.9741,-0.0617262510535849,-0.9436476189924005,False
6358,69.32269,152.4742,-0.46923997039979953,1.3159028664276986,False
3234,1.567389,159.9349,-0.2955054001493235,-1.2464062711287474,False
6931,62.94622,117.4392,-1.2850870985145104,1.0747632492285286,False
4980,2.146247,164.9647,-0.1783783019620431,-1.2245155390257692,False
7988,68.3486,172.4579,-0.00388691619383548,1.2790656054168985,False
3842,7.852216,197.6288,0.5822585519683622,-1.0087323266197934,True
1133,1.491763776,220.161527,1.1069698581348473,-1.2492661979481257,True
8900,56.32657,232.652,1.3978308978335579,0.8244272691341367,False
1537,2.067992783,119.95684,-1.2264597440510676,-1.2274748867419194,False
8794,51.99282,139.9349,-0.7612380264457191,0.6605374027916459,False
815,9.44860885,217.470195,1.0442978021050702,-0.9483613751766765,False
3363,8.924108,230.1344,1.3392044748353678,-0.9681964773867769,True
571,20.01892414,137.439154,-0.8193555434031553,-0.5486226823411208,False
9094,66.82797,214.9663,0.9859905223890496,1.2215597854096567,False
655,7.243986575,147.478341,-0.5855766970336237,-1.0317338009016095,False
7306,48.39095,162.4827,-0.2361757208854258,0.5243251171537967,False
5019,60.46946,104.9643,-1.5755854955037558,0.981099363364686,False
9516,47.79913,169.9741,-0.0617262510535849,0.5019441997730496,False
2291,24.42176,162.4526,-0.23687664848800197,-0.3821201889754845,False
5847,47.83008,255.1372,1.921435460273544,0.5031146390838775,True
7377,55.54544,124.9781,-1.1095315136952157,0.7948871961497446,False
7585,71.76063,162.4538,-0.23684870453042392,1.4080986923869752,False
90,2.188918771,192.470522,0.46213963396301566,-1.2229018163039262,True
1870,10.86852566,162.511928,-0.23549509922535583,-0.8946642361611918,True
1765,1.042724425,184.961033,0.2872689322573209,-1.2662475649438933,True
6442,50.86377,117.472,-1.2843232970073846,0.6178400036352595,False
3573,12.90094,152.4555,-0.46967543040538656,-0.817804215501218,False
4173,10.31681,114.9838,-1.342265093044919,-0.9155285236204268,False
5783,66.63219,127.4421,-1.0521532541354999,1.2141559531552506,False
4186,3.226415,169.9378,-0.06257155577031247,-1.1836667154555502,False
1799,9.273178876,207.609354,0.8146720332840116,-0.9549956284195554,True
8242,56.3981,159.9349,-0.2955054001493235,0.8271323264492746,False
1917,5.798532598,137.497825,-0.8179892934572834,-1.086396681569565,False
5311,71.0031,242.6573,1.6308206301277242,1.3794511030127778,False
7742,63.91757,192.4705,0.4621391216571267,1.1114968913795016,False
633,14.28414317,220.132293,1.1062890967549897,-0.765495479959064,False
2028,11.38469,275.1336,2.387084254697206,-0.8751443966011434,True
280,21.17839683,137.439154,-0.8193555434031553,-0.504774785210029,True
8671,70.03095,104.9781,-1.5752641399916114,1.3426872071801035,False
3358,9.873117,235.1555,1.456128979330209,-0.9323077071144213,True
3549,3.59353,255.1555,1.9218616056266047,-1.1697834900082302,True
8751,62.71718,242.6281,1.6301406604933315,1.0661016201573814,True
2297,8.079294,245.132,1.688448056642509,-1.0001448947030191,True
5593,65.49323,149.9378,-0.5283041820667082,1.1710837865167867,False
3793,18.2864,157.4836,-0.35258791949134133,-0.6141417246808356,False
6899,69.30597,162.4526,-0.23687664848800197,1.315270564480137,False
6571,49.22513,204.9634,0.7530566780100392,0.5558713874060216,False
2782,6.30655,139.983,-0.7601179394794761,-1.067184935595884,True
5435,58.32931,127.482,-1.0512241175460384,0.9001650922477822,False
8227,52.86954,194.9992,0.5210240262629118,0.6936924125683493,False
340,5.690013293,245.145743,1.6887680848166686,-1.0905005672094912,True
30,11.08287797,230.105118,1.3385225956972073,-0.8865580529627831,False
250,1.583394702,197.494455,0.5791301094843722,-1.2458009818616005,False
5060,69.03413,139.9512,-0.7608584543552875,1.3049903634379583,False
1742,7.644184483,162.460772,-0.2366863501368972,-1.0165994757437982,True
8307,55.67421,167.4564,-0.12035500271490646,0.7997569043906267,False
8771,69.657,257.6513,1.979980380062132,1.3285455018397456,False
2797,9.887746,139.9678,-0.7604718962754613,-0.9317544807274067,False
6721,62.37748,137.4392,-0.8193544722181149,1.0532551505648706,False
6549,61.62569,222.6792,1.1655979810571235,1.0248246313568818,False
501,2.81822785,194.969934,0.5203425197108521,-1.199103170593992,True
8862,70.21916,214.9663,0.9859905223890496,1.3498047639714088,False
8641,47.62011,162.4713,-0.23644118848241427,0.4951741821502903,False
5433,68.64996,132.466,-0.9351635470729764,1.2904621673138632,False
1434,1.915736733,119.989722,-1.2256940330401738,-1.2332327693342091,True
4700,4.581601,277.6513,2.4457130063585275,-1.1324175080925933,True
8858,68.69992,104.9643,-1.5755854955037558,1.292351509736124,False
3696,1.671807,120.0035,-1.225373189833918,-1.2424574849588597,False
1886,2.678577227,179.947583,0.1705225704920382,-1.2043843524660698,False
776,25.77611616,182.483267,0.22957010893092578,-0.33090236375655635,False
1662,2.552193205,127.473844,-1.0514140433110422,-1.209163829933253,True
8994,36.95505,162.4676,-0.23652734901827932,0.0918525189406804,False
3529,19.28984,179.9476,0.1705229663647702,-0.5761945317226101,False
1575,16.8649602,162.460772,-0.2366863501368972,-0.6678964587646885,False
1396,17.88183906,114.965789,-1.3426845085615302,-0.6294410470653738,True
3394,4.947213,242.6573,1.6308206301277242,-1.11859112174977,True
3238,10.34256,95.01949,-1.8071666194696885,-0.914554733240659,False
3676,16.66607,117.4686,-1.284402471553855,-0.6754179097701297,False
9009,68.99606,167.4564,-0.12035500271490646,1.3035506663599867,False
9941,71.67689,92.48802,-1.8661160280442153,1.4049318882548676,False
7465,67.3458,162.4676,-0.23652734901827932,1.241142615404034,False
7431,67.04659,112.4844,-1.4004676993531797,1.2298273602766416,False
8286,71.44569,104.9923,-1.5749334698269408,1.3961885742431261,False
8615,57.42888,220.1149,1.105884072376531,0.8661134389796497,False
3029,17.2501,187.656,0.3500256351919273,-0.6533315876149512,True
8308,67.23058,187.6094,0.3489404781726564,1.236785328896972,False
3423,4.14344,137.4392,-0.8193544722181149,-1.1489874873776218,False
2134,9.637159,202.6829,0.6999515152965923,-0.9412309548980824,True
7032,71.63589,139.9792,-0.7602064286784728,1.4033813870676644,False
1189,1.87055247,157.483594,-0.35258805921112885,-1.2349415072226093,False
4959,18.83056,127.4887,-1.0510680971162292,-0.593563170387457,False
4803,14.45396,117.4835,-1.2840555007472638,-0.7590734995560859,False
2680,8.756923,149.9483,-0.528059672437903,-0.9745189296058642,False
6831,62.21509,175.1331,0.05840947989957082,1.0471140313504816,False
