Population,Area,Children,Age,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year
13287,Urban,1,48,6013.43,Not_Married,Female,False,16.84798,11,0,0,False,Month-to-month,True,True,Fiber Optic,True,False,False,False,True,False,True,False,False,Auto,66.85047,149.9621,5791.466648
145,Suburban,4,58,69697.68,Not_Married,Male,False,6.491881,9,1,0,False,Month-to-month,False,False,DSL,True,True,True,True,True,False,False,False,True,Auto,57.78133,162.497,5649.03958
44968,Suburban,3,78,20797.96,Not_Married,Male,False,7.498323,12,1,0,False,Month-to-month,False,False,None,True,True,True,False,False,False,True,False,True,Auto,48.16091,139.9861,4332.356783
1380,Urban,4,65,8103.04,Not_Married,Male,False,13.58853,17,1,2,False,Two Year,True,False,Fiber Optic,True,True,True,False,False,False,True,False,True,Auto,61.93975,172.4624,5534.772119
77,Urban,1,66,72212.97,Not_Married,Male,False,12.70019,12,1,1,True,Two Year,False,False,Fiber Optic,True,False,False,True,False,False,True,True,True,Check,52.40318,230.1051,4866.033533
4872,Rural,3,88,26118.87,Not_Married,Male,False,10.55385,11,0,0,False,One year,True,True,DSL,True,False,True,True,False,False,True,True,True,Auto,50.47035,212.6228,5185.798642
155,Urban,3,45,15279.99,Not_Married,Male,False,9.330945,9,1,0,False,Month-to-month,False,True,Fiber Optic,True,False,True,True,False,True,False,False,False,Check,64.49909,149.9778,5645.047981
24744,Urban,3,55,54172.57,Not_Married,Female,False,10.68312,12,1,0,False,Month-to-month,True,False,Fiber Optic,True,False,False,False,False,False,True,False,True,Check,56.12428,137.4392,4866.05903
33612,Rural,1,18,31397.21,Not_Married,Male,False,10.94596,8,1,0,False,Two Year,False,True,Fiber Optic,False,False,False,False,True,True,True,False,True,Auto,51.98679,162.4713,4723.305276
1751,Suburban,0,73,33016.71,Not_Married,Male,False,4.192635,10,0,0,False,Month-to-month,True,False,Fiber Optic,True,False,False,True,True,True,False,False,False,Check,51.4203,159.983,4399.187338
26401,Rural,3,81,38768.11,Not_Married,Female,False,10.33083,16,0,0,False,Two Year,True,False,None,True,False,False,False,False,False,True,False,False,Check,57.04917,104.9629,4856.597445
2520,Urban,7,71,38323.22,Married,Female,False,9.037386,14,1,1,False,One year,False,False,Fiber Optic,True,True,False,True,False,False,False,True,False,Auto,71.44432,202.4433,6321.838223
14985,Rural,2,34,98376.58,Not_Married,Female,False,12.35108,8,0,0,False,Month-to-month,False,False,Fiber Optic,True,False,True,False,False,False,False,False,False,Auto,66.2885,114.9728,5616.349749
266,Suburban,6,38,21714.62,Not_Married,Female,False,16.23738,8,4,0,False,Two Year,False,False,DSL,True,False,False,False,False,True,False,False,False,Auto,67.37641,104.9643,6158.129487
1207,Suburban,1,52,16085.27,Not_Married,Male,False,10.08506,11,0,1,False,Two Year,False,False,Fiber Optic,True,True,False,True,False,False,True,False,False,Auto,50.62647,192.4404,4576.841874
21829,Suburban,0,64,66710.72,Not_Married,Female,False,10.20337,12,0,1,True,Month-to-month,True,False,DSL,True,False,False,False,False,False,False,True,False,Auto,69.15975,127.4421,6189.656421
80,Urban,3,60,12115.07,Not_Married,Male,False,12.49001,8,0,0,False,Month-to-month,False,False,None,True,False,False,True,False,False,True,True,True,Auto,64.34541,197.6288,5925.795152
8852,Rural,0,88,51856.16,Not_Married,Male,False,8.421281,12,0,0,False,Month-to-month,True,True,DSL,True,False,True,False,True,False,True,True,False,Auto,67.93831,202.65,6515.886968
10827,Urban,2,74,64898.67,Not_Married,Male,False,9.817537,7,0,0,False,One year,False,False,Fiber Optic,True,True,True,True,False,True,True,False,False,Check,47.56406,207.4673,4364.095122
2802,Suburban,0,46,24939.72,Not_Married,Female,False,9.231955,10,1,0,False,Two Year,True,False,Fiber Optic,False,True,True,True,True,False,False,False,False,Check,55.70975,182.497,4899.723365
268,Rural,3,81,51471.68,Not_Married,Male,False,8.654489,18,3,1,False,Month-to-month,False,False,DSL,True,True,False,True,False,False,False,False,True,Check,56.64842,147.4564,5289.66919
17642,Urban,8,24,120864.5,Not_Married,Female,False,11.6124,17,0,0,False,Two Year,False,False,Fiber Optic,True,False,False,True,False,True,False,True,True,Auto,63.52047,182.447,5789.828433
13017,Suburban,0,41,22856.17,Not_Married,Male,False,10.99992,13,1,0,False,Month-to-month,False,True,Fiber Optic,True,False,False,True,True,False,True,False,True,Auto,66.88132,172.4579,5927.204235
105,Suburban,2,76,90643.01,Not_Married,Male,False,6.556398,10,2,0,False,One year,True,False,DSL,True,False,False,False,False,True,False,True,True,Check,51.95172,139.9512,4888.502724
8109,Urban,2,56,11160.15,Married,Male,False,10.15084,8,1,0,False,Month-to-month,False,False,DSL,True,True,False,False,True,False,True,True,True,Auto,63.73429,232.6378,6334.652427
464,Rural,4,34,28502.49,Not_Married,Male,False,11.74732,16,0,0,False,Month-to-month,True,False,DSL,True,False,True,True,True,False,False,False,True,Auto,59.55192,129.9915,5800.854441
2018,Rural,3,19,72149.15,Married,Female,False,3.835601,8,2,0,True,Month-to-month,True,False,DSL,True,False,False,True,True,False,False,False,False,Auto,66.97309,127.4738,6269.834827
16246,Urban,0,33,36311.55,Not_Married,Female,False,9.528274,18,2,0,False,Two Year,False,False,Fiber Optic,False,False,True,False,False,True,False,True,True,Auto,54.67507,162.4689,4770.483341
304,Rural,1,33,26041.24,Not_Married,Male,False,9.948212,12,1,0,False,Two Year,True,True,Fiber Optic,True,True,False,True,False,False,True,False,True,Auto,49.64838,192.4404,4558.993397
560,Rural,3,56,85403.93,Married,Female,False,13.4341,10,0,1,True,Month-to-month,True,False,DSL,True,False,False,True,False,True,True,False,False,Auto,49.21371,152.4441,4808.350315
22274,Suburban,0,53,56932.4,Not_Married,Female,False,7.812935,14,2,1,False,One year,False,False,Fiber Optic,True,False,False,False,False,True,False,True,False,Auto,68.59602,159.9512,5770.359583
8332,Rural,7,80,28826.4,Not_Married,Female,False,6.515515,10,1,0,False,Month-to-month,False,False,None,True,False,False,False,False,False,True,False,True,Auto,51.42362,104.9629,4522.06926
10429,Suburban,0,39,49512.78,Not_Married,Male,False,13.87808,9,0,2,False,Month-to-month,False,False,Fiber Optic,True,True,True,False,True,False,True,False,False,Check,69.50311,184.9853,6201.748972
1018,Rural,1,57,36867.42,Married,Female,False,12.11232,12,2,1,False,Month-to-month,True,False,DSL,True,False,False,True,False,False,True,False,True,Auto,59.51823,139.9349,5583.509795
9575,Urban,2,28,91141.47,Not_Married,Female,False,12.7889,17,1,0,False,One year,False,False,None,True,False,False,True,False,False,False,True,False,Auto,66.67672,137.4616,5846.298734
1936,Rural,1,57,75507.18,Married,Female,True,8.954105,11,0,2,False,Month-to-month,True,False,Fiber Optic,True,True,False,False,False,False,True,True,False,Auto,59.00106,240.1149,5367.063694
233,Suburban,3,82,14664.53,Married,Male,False,12.18553,14,2,0,False,Two Year,True,False,Fiber Optic,True,True,True,True,False,False,False,False,True,Auto,70.03292,169.9741,6044.796713
37641,Suburban,2,77,32364.17,Not_Married,Male,False,14.55059,16,2,0,False,Month-to-month,True,True,Fiber Optic,True,True,False,False,False,False,True,False,True,Auto,44.61375,169.9447,3939.000784
308,Suburban,4,75,52982.0,Not_Married,Female,False,11.36732,13,0,0,False,One year,True,False,Fiber Optic,True,True,False,False,False,False,False,False,True,Auto,68.22903,144.9607,5699.245355
2087,Suburban,2,59,119415.5,Not_Married,Male,False,8.790502,11,5,1,False,Month-to-month,True,False,None,True,True,True,True,False,False,True,False,True,Auto,64.80406,162.4818,5821.56031
22640,Urban,3,19,38365.83,Not_Married,Female,False,9.704987,13,1,1,False,Month-to-month,True,False,Fiber Optic,True,False,False,False,False,False,True,True,True,Auto,45.28275,207.6094,4357.22211
376,Suburban,1,74,29877.9,Not_Married,Male,False,5.108637,12,3,0,False,Month-to-month,False,False,Fiber Optic,True,False,True,True,True,False,True,False,False,Auto,69.83346,174.9755,6166.889012
232,Urban,1,82,36514.64,Not_Married,Female,False,11.42327,17,2,0,False,Month-to-month,False,False,DSL,True,True,False,False,True,False,True,True,False,Auto,64.29998,232.6378,6217.92046
102433,Rural,6,40,21043.89,Not_Married,Female,False,9.019978,14,1,0,False,Two Year,False,False,DSL,True,True,True,False,True,True,False,False,False,Auto,58.86869,152.5104,5686.767897
3089,Urban,6,84,32666.7,Not_Married,Female,False,9.020394,12,2,0,False,Month-to-month,True,True,Fiber Optic,True,False,False,False,False,False,False,False,True,Check,59.33259,112.4551,4930.400921
6241,Rural,0,78,7234.69,Not_Married,Male,False,6.9305,13,1,0,False,Two Year,True,False,Fiber Optic,True,True,True,True,True,True,False,True,True,Auto,60.63668,229.9931,5444.798489
1351,Suburban,0,32,25575.05,Not_Married,Male,False,12.40024,12,0,0,False,Month-to-month,False,False,Fiber Optic,True,True,True,True,False,True,False,False,False,Auto,68.60055,182.4833,6003.332389
4160,Suburban,2,28,10715.15,Not_Married,Male,False,11.34392,10,0,0,False,One year,True,False,DSL,True,True,True,False,False,False,True,False,False,Check,65.2477,152.4624,6279.052879
25134,Urban,1,77,49081.31,Not_Married,Female,True,10.74555,16,2,0,True,Month-to-month,False,False,Fiber Optic,True,True,True,True,False,True,True,True,True,Check,49.22663,277.6375,4674.111818
11357,Rural,3,30,27770.71,Not_Married,Male,False,17.15258,11,2,0,True,Month-to-month,True,True,Fiber Optic,True,False,False,False,False,False,True,True,True,Auto,71.20584,207.6094,6492.293148
107,Suburban,1,34,40076.2,Not_Married,Female,False,8.408516,19,2,2,False,Month-to-month,False,True,DSL,True,True,False,True,True,False,False,False,False,Auto,67.57266,159.9794,6280.164053
389,Suburban,0,38,11182.43,Married,Female,False,8.998522,14,2,0,False,Month-to-month,True,False,DSL,True,False,False,True,False,True,True,True,True,Auto,66.66711,222.6143,6466.569641
1567,Rural,2,31,99873.57,Married,Female,False,9.8349,20,2,0,False,Month-to-month,True,False,None,True,False,False,False,False,True,True,True,True,Auto,55.76858,187.6422,5150.603073
3274,Urban,2,68,50268.03,Not_Married,Male,False,9.772328,13,2,1,False,Month-to-month,False,False,Fiber Optic,True,True,True,True,True,False,True,True,False,Auto,61.64252,277.6513,5879.612124
142,Urban,8,19,75687.95,Not_Married,Male,False,17.25284,16,2,0,False,Two Year,False,False,DSL,True,True,True,False,True,False,True,False,False,Auto,70.25446,164.9853,6988.657427
2715,Urban,4,79,104558.0,Not_Married,Female,False,13.8729,8,0,0,False,Month-to-month,False,True,None,False,False,False,False,True,True,False,True,True,Auto,54.7248,139.9979,4756.821939
959,Urban,0,71,43527.2,Not_Married,Male,False,13.54491,15,0,0,False,Month-to-month,False,True,Fiber Optic,True,False,True,True,False,True,False,False,True,Check,60.59761,149.9778,5147.770743
1383,Rural,0,45,15818.64,Married,Male,False,11.9571,9,0,0,False,Month-to-month,False,False,DSL,True,False,True,True,False,True,False,False,True,Auto,63.00356,129.9778,5843.648096
23425,Rural,2,21,24482.09,Not_Married,Male,False,5.103123,16,2,1,False,Two Year,True,False,DSL,True,False,False,False,False,False,False,True,False,Check,46.8684,127.4421,4647.988168
256,Suburban,1,28,101771.0,Not_Married,Male,False,10.85535,11,1,0,False,Two Year,True,True,None,False,True,False,False,False,False,False,False,False,Check,68.17349,112.4844,5838.7225
17801,Rural,3,29,48607.71,Not_Married,Male,True,9.403607,12,1,1,False,Month-to-month,True,False,None,False,True,False,False,False,True,True,True,True,Auto,53.18909,220.1478,5095.592017
390,Rural,0,55,25532.76,Not_Married,Female,False,15.15802,12,0,3,False,Two Year,True,False,None,True,False,False,False,True,True,True,False,False,Auto,66.21435,129.995,5689.932511
634,Suburban,4,84,7649.73,Not_Married,Nonbinary,False,12.09466,10,1,1,False,Month-to-month,False,False,None,True,False,False,False,False,True,False,False,True,Auto,62.32241,92.48802,5114.306191
4435,Rural,1,27,22686.88,Married,Female,False,12.40041,7,1,0,False,Month-to-month,False,True,Fiber Optic,False,True,True,True,False,True,False,True,True,Auto,59.42279,217.4702,5375.898345
548,Suburban,0,18,50066.53,Not_Married,Male,False,12.67826,14,0,1,False,Month-to-month,False,True,Fiber Optic,True,False,False,False,False,False,True,False,False,Auto,45.22375,137.4392,4048.902387
535,Rural,7,33,26387.48,Not_Married,Female,False,13.54553,14,1,0,False,Two Year,True,False,Fiber Optic,False,True,True,True,False,False,False,True,True,Auto,63.87447,204.961,5901.372906
6900,Urban,3,76,29774.74,Not_Married,Female,False,10.40023,5,1,0,False,Month-to-month,True,False,DSL,True,False,False,False,False,False,True,True,False,Check,60.72645,187.6094,5849.257593
8397,Urban,6,82,48976.94,Not_Married,Male,False,7.558605,15,0,1,False,Month-to-month,False,False,DSL,True,False,False,False,False,True,False,False,True,Auto,42.68533,104.9643,4073.021384
11988,Rural,8,44,7956.61,Married,Female,False,10.56832,14,1,0,True,Month-to-month,True,False,DSL,True,False,False,False,True,False,True,False,False,Auto,41.0181,129.9621,4316.919681
227,Suburban,0,20,29957.55,Not_Married,Female,False,11.09005,13,1,0,False,Month-to-month,True,True,None,True,False,False,True,True,False,False,False,True,Auto,48.25774,114.9976,4227.212401
1612,Urban,1,64,12319.63,Married,Female,False,12.37397,15,2,2,False,Month-to-month,False,False,None,True,False,False,False,False,True,False,False,True,Auto,59.48902,92.48802,4859.191572
18249,Urban,1,41,59737.6,Not_Married,Male,False,11.64449,14,1,1,False,Month-to-month,True,True,DSL,True,False,False,True,True,True,False,True,True,Auto,44.65571,174.9699,4553.786746
1210,Urban,0,84,15037.87,Not_Married,Female,False,9.378955,11,0,0,False,Month-to-month,False,False,Fiber Optic,True,False,True,False,False,False,False,False,False,Auto,65.08131,114.9728,5291.934219
92,Urban,9,57,34635.21,Not_Married,Male,False,12.05686,12,1,0,False,Month-to-month,True,False,DSL,True,False,False,True,False,True,True,False,True,Auto,68.18425,152.4441,6591.238553
718,Suburban,3,82,42113.14,Not_Married,Male,False,13.50203,13,2,2,True,Two Year,True,False,None,True,False,False,False,True,True,False,False,True,Auto,66.65664,105.011,5616.475997
35151,Suburban,0,57,31647.65,Not_Married,Female,False,7.117716,1,0,1,True,Two Year,True,True,Fiber Optic,True,False,False,False,False,True,True,False,False,Auto,54.01597,149.9483,4598.720266
3139,Urban,1,25,31517.51,Not_Married,Male,False,10.25523,12,1,0,False,One year,False,False,Fiber Optic,False,True,False,True,False,False,True,False,False,Auto,57.76658,192.4404,5250.409842
9852,Rural,0,48,65583.82,Not_Married,Male,False,16.97035,12,1,1,False,Two Year,False,False,None,True,False,False,True,False,False,True,True,True,Check,67.09561,197.6288,6098.13029
160,Suburban,4,50,70152.92,Not_Married,Female,False,10.30488,8,0,2,False,Two Year,False,False,DSL,True,False,False,False,True,False,True,True,True,Check,63.27315,200.1323,6259.103852
151,Suburban,0,82,37258.51,Not_Married,Male,False,12.89447,17,0,0,False,Month-to-month,True,False,None,True,True,False,False,False,True,True,False,False,Check,68.46135,149.9776,5819.382147
6570,Rural,0,32,67872.22,Not_Married,Male,False,14.48232,12,1,1,True,Month-to-month,False,False,DSL,True,False,True,True,True,False,False,False,False,Check,53.02286,129.9915,5149.296023
77,Suburban,2,61,12456.09,Not_Married,Male,False,10.35181,13,0,1,True,One year,False,False,Fiber Optic,True,True,False,True,False,False,True,True,True,Auto,71.36043,262.6106,6538.478003
12742,Rural,1,23,42754.88,Not_Married,Female,False,10.0299,11,0,0,False,Two Year,True,True,Fiber Optic,True,True,False,True,True,True,False,True,True,Auto,70.68154,227.4754,6321.473272
4622,Urban,1,33,41074.27,Married,Female,False,12.39276,16,2,0,False,Month-to-month,True,True,Fiber Optic,True,False,True,True,True,True,True,False,True,Auto,55.11933,187.4847,5052.938652
17287,Rural,7,88,28216.6,Not_Married,Female,False,6.474834,15,1,1,True,One year,False,False,DSL,True,True,False,False,False,True,False,False,True,Auto,68.03514,137.4698,6150.907768
631,Rural,1,21,31033.83,Not_Married,Male,False,11.07606,3,3,0,False,One year,True,False,Fiber Optic,True,True,False,True,False,False,False,False,True,Auto,57.29968,167.4564,5064.686588
34794,Rural,3,77,52290.12,Not_Married,Female,False,9.799426,13,0,1,False,Month-to-month,True,False,Fiber Optic,True,True,True,False,False,False,True,False,False,Auto,69.48178,172.4624,6035.567594
25487,Suburban,1,65,22711.6,Not_Married,Female,False,15.11605,14,1,0,True,Two Year,False,False,Fiber Optic,True,False,False,False,False,True,False,True,False,Auto,69.27984,159.9512,5817.831567
641,Urban,4,75,17766.54,Not_Married,Female,False,9.481086,10,0,0,False,Month-to-month,True,False,Fiber Optic,True,False,True,True,False,False,True,True,False,Auto,53.06256,232.6228,5011.057255
19463,Rural,1,28,84123.33,Not_Married,Male,False,15.3328,6,1,1,False,Month-to-month,True,False,DSL,True,False,False,False,False,True,True,True,True,Check,69.69884,200.1185,6731.618169
2762,Urban,1,32,85844.61,Not_Married,Female,False,13.2872,6,0,0,False,Month-to-month,False,False,Fiber Optic,True,True,True,True,True,True,False,False,True,Auto,60.07014,195.0062,5338.013529
647,Suburban,2,86,99342.82,Not_Married,Female,False,13.64304,8,2,0,False,Month-to-month,True,True,Fiber Optic,True,True,False,True,False,True,True,False,True,Auto,63.1308,204.9496,5477.999845
