,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
9906,1,3,76,25196.43,4,1,6.31599,14,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,2,66.88131,182.4433,6304.203672,2,2,4,3,3,2,3,4,No
5200,2,1,60,44988.59,3,1,10.19477,16,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,42.22682,139.9512,4113.33849,1,3,1,4,4,3,2,3,No
8120,0,4,85,66183.72,4,1,9.302148,13,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,3,70.67844,245.1457,6553.877499,4,5,4,3,4,3,3,4,No
9774,2,2,46,14328.73,1,1,11.24652,10,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,2,46.04312,162.4689,4164.432685,4,4,3,4,4,4,3,2,No
1310,2,0,72,34217.69,2,1,13.58758162,12,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,3.685081574,160.00128,539.9859818,2,3,4,6,3,5,3,6,No
2348,2,1,30,40410.46,4,0,8.4836,11,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,17.4028,139.9349,2221.185633,4,3,4,3,4,2,4,3,Yes
6618,1,0,80,23283.91,4,1,10.15999,13,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,2,63.9916,232.6378,6215.478436,4,3,4,5,4,3,5,3,No
9636,0,4,43,30566.35,4,0,15.626,13,0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,1,0,70.61283,149.9483,6127.671061,3,3,3,3,4,4,5,3,No
1438,2,0,23,77548.98,4,0,11.47612243,7,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,7.989151046,137.461553,992.3896521,2,2,3,2,5,1,4,3,Yes
6386,1,0,63,39231.3,2,0,15.00434,18,0,0,0,1,1,0,2,1,1,0,0,1,1,1,0,1,0,45.29142,162.5005,4021.274223,4,5,4,3,5,4,4,3,No
1854,2,0,75,20768.72,1,2,9.957815194,7,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,19.79804917,204.949594,1862.842794,4,3,5,4,3,4,4,3,No
2205,1,2,60,38683.31,4,0,12.90631,14,0,1,0,2,1,0,1,1,1,1,0,0,1,0,1,1,2,6.17382,194.9744,841.3922748,2,2,2,5,4,2,4,2,No
3900,1,1,66,13900.27,1,2,10.89684,7,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,11.51439,140.0013,1559.33881,5,6,5,5,3,5,4,4,No
455,1,2,25,18402.27,0,0,5.236234219,12,1,0,0,0,1,0,2,1,0,1,1,1,0,1,1,1,0,4.991605214,212.669463,1259.735294,4,3,2,4,3,3,2,2,Yes
7845,1,1,23,2842.85,0,0,12.92581,9,2,2,0,0,0,0,2,1,1,0,0,1,1,0,0,1,2,71.13061,137.5165,6104.598627,4,5,4,4,5,4,3,3,No
6678,2,1,61,10001.35,0,0,10.73158,16,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,66.6997,159.9476,6100.656645,3,3,3,1,6,1,3,3,No
8750,0,1,65,42200.42,2,0,15.52293,11,4,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3,42.04904,147.4564,4002.030513,3,4,4,3,2,3,4,2,No
58,1,1,58,14568.7,3,1,10.22013704,15,2,0,0,2,1,0,2,1,1,0,0,0,1,1,1,1,1,15.72071086,220.14775,1868.864027,3,5,3,2,4,5,5,4,Yes
4750,2,0,51,24376.36,0,0,8.974674,14,1,0,0,0,1,0,2,0,1,0,0,1,0,1,1,1,3,13.89557,220.1615,1745.25049,4,3,5,5,3,4,3,4,Yes
1292,1,3,23,22853.63,0,1,13.96678169,13,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,2,2.447985699,147.473844,638.4642534,5,5,4,4,4,3,6,4,Yes
1837,2,0,52,22433.84,1,1,14.16841333,15,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,2,5.252073829,265.128318,1164.843819,4,4,5,4,3,5,3,4,Yes
6944,2,2,27,31230.32,2,0,13.3572,18,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,1,2,55.62125,134.9801,4855.986258,3,2,3,2,5,4,2,3,No
65,2,2,63,45634.2,2,1,9.470419821,14,1,0,0,2,1,0,0,1,1,0,1,1,0,1,0,0,0,7.916533093,184.963371,1570.641337,3,4,3,3,4,4,4,3,No
6371,1,0,41,38143.8,1,2,5.899791,8,3,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,71.51954,230.1051,6397.453541,4,4,4,3,4,4,4,4,No
811,0,1,45,33809.72,2,2,3.908365171,13,1,1,0,0,0,1,2,1,0,0,1,0,0,1,0,1,2,29.10639477,127.458638,2678.418264,3,3,4,5,2,5,4,4,No
6179,1,4,46,53833.45,4,0,7.334084,10,1,1,0,2,1,0,1,1,0,1,1,0,0,1,1,1,2,51.34296,232.6228,4965.237046,5,5,3,2,3,3,4,4,No
2939,0,3,27,9791.48,0,1,11.15522,15,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,7.129721,114.9728,905.0282527,4,4,4,2,5,4,4,4,No
7235,0,0,70,14142.98,3,0,11.01629,11,2,1,0,2,1,1,1,1,1,0,1,0,0,1,0,0,0,52.07056,192.4404,4558.313091,3,3,2,4,3,3,3,3,No
16,2,0,63,31659.3,1,0,13.52284721,13,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,15.78214958,194.966286,2070.376729,3,4,4,3,5,4,4,3,Yes
6046,1,2,67,52212.6,3,1,9.109236,15,0,1,0,0,0,0,2,1,0,0,1,1,0,0,1,0,2,60.17035,149.9845,5352.745495,4,5,3,3,5,3,4,4,No
9613,2,0,26,67402.55,0,0,12.0016,10,0,1,0,2,0,0,2,1,0,0,1,0,1,0,0,1,0,62.29043,114.9838,5276.526343,3,4,3,3,3,3,4,4,No
949,1,1,77,32149.05,4,1,9.751665909,8,2,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,2,4.905988692,192.470522,738.8929143,2,2,2,2,5,3,2,3,No
7445,2,0,78,22715.5,2,0,11.34172,12,0,1,1,2,0,0,1,1,1,1,0,1,1,0,1,0,3,67.19921,207.4974,5806.242503,4,3,2,4,3,2,1,3,No
4125,1,3,76,47393.32,2,1,9.238339,16,1,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,1,8.032262,137.4684,975.6560108,3,4,4,6,2,3,5,5,Yes
1715,0,3,27,84597.17,4,0,8.407938599,14,3,2,1,2,0,0,1,1,0,0,1,1,0,0,1,1,0,9.324505434,182.460772,1266.19109,4,4,4,3,4,4,4,4,No
2111,1,3,44,23646.52,3,0,5.512588,14,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,2,6.23273,172.4441,912.4311552,4,4,4,4,2,5,4,6,Yes
3075,1,0,68,64315.91,1,1,13.48535,7,0,1,0,2,1,0,1,1,0,1,0,1,0,1,1,1,0,7.899007,222.65,1248.474574,3,4,3,4,3,2,3,2,No
6017,2,1,33,31292.07,1,0,18.11802,17,0,0,0,2,1,0,1,1,1,1,1,0,1,1,1,1,2,63.5434,277.6375,5991.45754,3,4,2,4,4,4,2,3,No
8996,0,4,74,13596.02,1,0,15.30646,10,1,0,0,2,1,0,0,1,1,0,0,1,1,0,1,0,0,48.85809,184.9797,4777.954889,2,1,3,3,6,2,2,3,No
8908,2,3,64,16499.16,4,1,13.46568,15,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,71.21292,217.4702,6364.501793,2,2,3,4,4,3,2,3,No
2569,1,4,81,65315.4,4,0,9.956429,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,2,3.765838,137.4686,494.8412692,1,3,3,3,4,2,2,3,No
8645,0,0,41,54540.21,2,0,13.98197,11,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,62.80581,137.4686,5340.455949,2,3,4,3,3,3,3,3,No
689,0,2,30,5850.56,4,1,9.883677574,9,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,2,5.78988794,194.966286,1503.682743,5,6,6,3,2,6,5,5,Yes
9471,2,2,52,16465.53,3,1,12.74004,7,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,3,64.04466,129.9483,5958.960225,3,3,3,4,2,2,4,4,No
7951,0,0,67,39372.66,2,0,8.519894,16,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,3,70.40235,200.1185,6583.556553,4,5,3,3,4,3,3,6,No
5829,0,3,39,6536.16,0,0,12.67033,10,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,1,62.04916,139.965,5866.495925,4,4,6,3,5,4,4,2,No
9422,0,2,66,32080.56,3,1,11.91664,11,1,3,0,0,0,1,2,1,0,0,0,0,0,1,1,0,2,49.37752,175.1331,4554.912177,5,4,5,4,3,4,4,3,No
7122,0,2,79,35699.32,0,0,9.833881,11,0,1,0,2,0,0,1,1,1,0,0,1,0,0,0,1,3,48.99429,157.4836,4133.654101,2,3,3,5,2,4,3,3,No
4361,0,0,83,8568.21,1,0,8.580878,12,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,2,2.222289,184.9853,497.5901263,5,6,6,4,5,4,3,4,Yes
6553,1,1,58,8137.98,4,0,13.56414,15,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,3,50.02343,174.9882,4904.424094,3,3,3,2,4,2,2,4,No
5804,2,3,56,17014.29,4,0,11.80986,10,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,1,1,69.74139,149.9598,6017.607321,2,2,3,3,5,4,2,3,No
1497,1,1,77,11290.67,2,0,13.48138957,11,0,1,0,2,0,1,0,1,1,1,1,0,1,1,0,0,1,5.497366828,187.46728,1243.061143,4,5,5,5,3,3,4,3,Yes
4822,0,3,25,71806.84,3,0,11.9576,12,1,0,0,2,1,0,1,1,0,0,0,0,1,1,1,0,2,1.331372,220.1185,740.5922353,4,4,4,4,3,3,4,5,Yes
3762,1,0,56,16514.35,4,1,7.611287,11,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,2,12.66908,174.9882,1901.748017,5,4,4,4,3,3,4,5,Yes
3823,1,3,59,51404.81,1,0,4.399978,14,1,1,0,2,1,0,1,1,1,1,1,1,0,1,0,0,3,12.13947,207.4811,1575.21359,4,3,4,4,5,4,4,2,No
8488,0,0,25,22821.11,4,1,15.25427,17,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,61.35418,140.0049,5351.73548,5,4,5,5,2,4,5,2,No
8764,0,1,44,12558.05,2,1,9.257433,17,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,50.62244,220.1323,4783.40882,6,6,7,4,4,7,4,4,No
7707,0,1,62,38931.97,3,1,10.5394,10,2,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,2,61.67106,255.1336,6209.128682,3,4,3,2,5,3,2,2,Yes
3098,2,1,64,27549.98,2,0,8.76848,16,2,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,10.59517,182.4433,1587.727149,4,4,4,3,5,4,3,4,Yes
5223,2,0,48,18706.57,0,0,11.53278,18,1,3,0,2,1,0,0,1,0,1,0,1,1,1,0,0,3,66.09922,144.9889,6192.147248,4,3,4,4,4,4,4,4,No
8073,1,0,42,105745.6,1,0,10.44765,12,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,2,47.3962,214.9525,4235.297978,4,3,4,5,3,5,4,3,No
8187,2,10,88,1469.25,3,0,6.91129,14,2,0,0,2,1,0,0,1,1,0,0,0,1,0,1,0,3,39.27244,172.4567,4046.188443,3,3,3,3,4,3,2,4,No
3095,0,10,20,26435.11,4,1,11.2124,11,3,0,0,2,1,1,1,1,0,1,0,0,0,1,1,1,2,1.365304,210.127,1093.192377,1,1,2,4,4,3,2,4,Yes
4252,0,1,80,60866.81,3,0,9.527678,11,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,9.022068,214.9525,997.2010554,5,4,4,5,3,3,4,4,Yes
6987,1,4,73,34142.96,1,1,8.636125,10,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,55.6096,159.965,4926.954935,2,2,3,3,4,1,3,2,No
3491,1,0,84,91355.72,1,0,17.41601,11,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,11.4264,202.4433,1145.984358,5,5,5,3,4,4,3,2,Yes
7120,0,3,86,33894.23,3,1,9.999709,8,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,2,59.11937,220.1185,5322.673552,3,3,3,3,5,3,2,3,No
9,0,1,86,50231.4,1,0,8.707823904,18,1,0,0,2,1,0,1,1,0,1,0,1,0,0,1,1,3,3.422086139,162.482694,508.7637913,2,2,2,2,5,2,3,3,No
5788,1,0,72,10178.42,3,1,6.111571,12,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,63.66434,107.4958,5796.100318,4,4,5,4,4,5,4,3,No
1804,0,4,87,53420.34,0,0,8.120857113,9,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,11.89492044,147.478341,1119.209685,4,3,4,3,4,4,4,4,No
6343,2,2,22,53937.51,3,0,8.529407,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,62.87291,144.9607,5372.574608,3,3,3,3,3,2,3,2,No
5882,0,0,88,6015.6,3,1,9.281327,19,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,46.55404,220.1185,4194.186085,4,3,4,5,3,3,4,4,Yes
397,2,1,73,37149.4,1,1,10.48123205,17,0,0,1,2,0,0,2,1,0,1,1,1,0,1,0,1,3,9.797427154,142.499263,1250.94478,7,6,5,5,2,6,4,4,No
7268,0,10,35,73170.66,0,1,4.647872,13,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,1,1,48.48324,114.9728,4482.710196,3,2,5,3,3,5,4,3,No
1172,2,0,40,3551.89,1,1,11.64764999,9,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,3,6.126946607,242.610632,1614.1637,3,3,4,5,4,4,3,4,Yes
9212,0,3,30,78411.45,3,0,14.06274,16,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,50.48733,129.9621,4984.78563,4,4,3,5,3,4,4,5,No
4466,0,7,54,41931.72,4,0,6.77211,11,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,9.894265,214.9525,1338.619611,3,4,3,4,4,3,3,4,No
2466,1,2,30,19498.34,4,1,16.12913,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,16.39747,129.9621,2207.805016,4,5,2,4,4,4,4,6,No
4635,2,0,34,20545.0,0,0,8.222102,14,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,4.254025,220.1323,939.0291358,5,4,3,3,3,3,3,5,Yes
6961,1,0,79,17065.63,4,1,8.631965,8,1,2,1,0,0,0,2,1,1,0,1,1,0,1,1,1,1,66.47977,242.6573,6103.128953,3,4,4,2,4,5,2,3,No
5510,1,1,69,38343.18,2,1,13.03,9,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,63.96491,174.9768,6023.00098,5,5,5,2,4,3,2,3,No
3127,0,1,54,44250.65,0,1,8.673822,8,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,3,7.469813,117.4686,1290.286524,2,2,2,4,3,3,3,2,No
6261,2,3,60,12115.07,4,1,12.49001,8,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,1,2,64.34541,197.6288,5925.795152,3,4,3,1,6,2,2,1,No
1660,2,4,83,1277.42,4,0,9.96958238,15,0,0,0,0,1,1,2,1,0,1,1,0,1,0,1,0,1,11.82576277,152.488401,1312.700259,3,2,2,4,2,5,4,4,No
302,1,1,80,63095.62,4,1,10.88047174,15,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,0,2,14.14101821,270.160419,2335.130986,3,3,3,3,4,2,4,4,Yes
7450,0,2,32,10843.0,0,1,9.869142,14,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,63.71587,187.4974,6228.991967,3,4,4,2,5,3,3,3,No
4056,2,4,67,43487.16,3,0,13.82812,12,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,6.811035,82.49655,696.2689909,3,3,6,4,3,3,4,2,No
4134,0,0,63,48167.78,4,1,6.733381,14,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,3,4.806626,142.4827,1162.614265,5,6,5,5,2,5,4,5,Yes
7732,1,0,52,20014.25,4,0,7.009982,11,2,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,2,70.69978,149.9447,6463.270745,3,4,3,3,4,4,4,2,No
8475,0,5,85,24029.52,2,1,4.48479,12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,3,71.80608,219.9902,6491.869404,4,5,5,4,3,5,4,3,No
5621,1,2,77,54548.92,2,1,9.987264,12,1,2,0,0,1,0,1,1,0,1,0,0,0,1,1,1,3,60.87582,210.127,5536.195731,3,3,3,4,3,3,4,3,No
2199,2,9,82,30801.14,3,2,8.440102,7,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3,4.927273,114.9509,1075.114258,3,3,3,2,5,2,3,4,No
2894,1,4,42,29125.59,4,0,13.03944,9,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,8.387102,174.9755,1282.323667,3,3,3,2,4,3,3,5,No
7131,1,4,56,73435.88,3,1,7.175928,9,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,3,70.69395,265.147,6557.309417,4,4,3,2,5,4,2,3,No
3137,2,1,87,47516.45,4,1,4.806157,12,2,0,0,2,1,0,0,1,1,1,0,1,1,0,1,0,0,19.92045,187.4974,2429.379449,3,3,5,2,3,4,4,3,No
8254,2,4,68,146590.9,2,1,12.78761,14,1,0,0,2,1,1,1,1,1,0,1,0,0,0,0,1,3,63.86146,167.4564,5540.602926,2,3,3,3,4,4,3,5,No
2253,1,0,71,5846.29,0,0,10.3617,16,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,3.374565,139.9349,906.5332012,3,4,4,3,3,4,3,3,No
6098,0,1,88,30819.18,4,0,9.525285,14,0,3,1,2,1,0,0,1,1,0,0,0,0,0,0,1,2,69.87194,124.9607,6112.379667,3,5,3,4,3,5,4,5,No
2081,2,2,67,41867.94,1,0,12.10717,8,2,1,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,14.86711,137.4392,1415.406657,5,6,6,4,4,4,5,5,No
1274,1,1,33,56327.41,0,1,14.18701742,14,0,0,0,2,1,0,0,1,0,0,0,1,1,0,1,0,2,17.92733138,152.47417,2295.960298,2,3,2,4,3,3,4,1,No
6716,2,0,45,20455.07,4,0,5.418292,11,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,2,51.59161,182.4833,4484.747789,4,4,3,4,3,5,5,4,No
2216,2,3,70,26894.86,3,1,10.03504,15,3,0,0,2,1,0,0,1,1,0,0,1,0,1,1,1,1,4.465592,232.6378,1463.186559,3,3,3,6,3,2,3,4,Yes
9723,1,0,52,28011.86,3,0,11.90146,12,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,48.98892,184.9634,4863.46622,4,5,3,4,2,3,3,4,No
1040,0,3,57,33823.17,3,2,13.93273371,12,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,2,3.644232332,255.141716,933.2803403,5,5,4,3,4,4,4,6,Yes
2061,2,4,78,22067.94,2,0,10.76672,14,1,0,0,2,0,0,1,1,1,0,1,1,0,0,1,0,3,13.63369,214.9663,1554.801608,5,4,5,2,4,2,3,3,No
7613,1,3,42,29552.09,3,1,8.484285,10,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,68.78714,92.45514,6246.215724,4,5,4,4,4,3,3,4,No
6765,1,1,56,44939.51,3,0,9.523934,13,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,1,3,66.36534,124.9643,5448.851036,3,3,4,5,3,4,3,2,No
5454,2,1,37,44792.39,0,0,8.625992,19,1,1,0,0,1,1,2,1,1,0,0,1,0,0,1,0,1,49.90782,159.9942,4475.105272,4,4,4,3,3,4,4,3,No
7115,1,3,77,34584.19,2,1,11.07398,11,1,0,0,2,0,0,1,1,1,1,1,0,1,0,1,1,0,53.81882,217.4702,4896.644429,5,3,4,4,2,3,5,3,No
9401,1,8,39,38326.22,0,1,9.953286,13,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,71.10143,222.6362,6687.67953,4,5,3,4,3,4,5,2,No
1121,1,0,57,8085.85,2,0,8.415407057,11,3,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,2,3.147892285,82.496547,305.7666287,4,4,4,4,4,2,5,2,No
3853,1,2,18,54288.64,4,0,13.25958,15,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,2,2.504861,252.624,900.8621208,3,3,3,4,4,2,2,2,Yes
4190,1,3,83,12711.69,0,1,21.20723,12,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,3,6.184958,197.484,1468.274084,4,5,4,4,4,3,4,4,Yes
6780,0,2,29,25834.35,4,0,7.862221,11,2,2,1,0,1,0,1,1,0,0,0,0,0,1,1,1,2,49.65691,207.6094,4652.060129,4,5,4,4,5,2,3,3,No
5965,1,1,22,32064.16,0,1,2.920273,8,1,2,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,66.69393,277.6513,6413.546906,6,7,6,4,3,6,5,5,No
2999,0,2,59,66148.83,3,1,7.718284,12,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,2,3.000251,235.1372,1374.762505,3,2,3,4,2,3,3,5,Yes
5789,2,1,81,30082.5,4,0,10.47027,14,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,61.62652,179.9794,5225.360098,3,3,4,4,1,5,4,4,No
473,1,2,28,5337.97,0,0,13.49663107,10,3,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,3,9.086633107,159.965008,1118.646915,2,3,4,3,4,4,4,2,No
6680,0,2,31,77613.57,0,0,13.88105,12,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,62.83586,242.6143,5823.67123,4,4,6,3,4,3,4,4,No
6125,2,3,88,29803.1,0,1,12.36929,12,2,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,2,68.24302,187.4847,6056.563368,3,3,4,3,2,4,4,4,No
8459,1,2,68,14038.55,3,0,15.92998,12,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,46.66033,104.9781,4320.023398,5,6,5,2,6,6,3,4,No
8000,0,3,53,37808.3,2,1,15.06607,11,0,0,0,2,0,0,1,1,0,1,1,0,1,0,0,0,1,66.29727,149.9778,5766.157948,4,4,5,5,2,3,4,4,No
5879,0,2,62,14744.09,3,1,9.358337,11,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,66.9541,217.4725,6002.159687,1,1,2,3,4,4,2,2,No
4973,0,4,23,41685.06,1,1,8.560666,11,2,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,3,11.94546,192.4404,1594.837225,4,4,5,3,4,3,3,4,Yes
4188,2,4,69,24641.27,3,1,13.25877,10,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,3,6.783568,182.4653,1001.378182,1,2,3,3,3,3,3,4,Yes
5972,0,0,36,28434.15,1,1,9.30836,18,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,49.60721,117.4392,4762.552792,5,5,5,3,5,4,4,4,No
1531,0,3,57,8515.02,4,0,8.985947449,12,0,0,0,2,0,0,1,1,1,0,1,0,1,0,1,1,0,11.75090487,214.952509,1357.774068,2,3,3,4,3,4,2,4,Yes
2317,0,4,69,14924.39,3,0,5.353483,12,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,16.56118,167.4847,2281.384323,4,5,4,3,4,3,3,2,Yes
8424,1,2,54,27479.16,2,1,8.238358,14,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,65.63056,132.4798,6238.373858,5,4,4,5,3,6,4,5,No
6260,1,0,64,66710.72,0,0,10.20337,12,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,69.15975,127.4421,6189.656421,4,6,5,4,4,5,4,4,No
654,1,5,52,67828.98,2,1,13.32489174,13,4,0,0,0,1,0,2,1,0,0,1,1,0,0,1,1,3,2.451160296,149.984492,764.893446,2,3,2,4,4,3,3,3,Yes
5096,1,5,45,49397.39,0,1,11.74755,11,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,2,55.34066,127.482,4862.205431,2,3,2,5,3,3,3,3,No
727,1,4,44,53135.08,3,0,2.992013152,12,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,8.508626757,129.948316,1449.202089,3,4,3,4,2,4,3,2,No
8061,1,3,36,59084.69,3,0,8.635838,12,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,57.7475,179.9476,5097.174241,3,3,1,4,3,3,2,2,No
4229,1,7,80,60909.21,4,1,5.981761,15,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,3.367927,179.9794,722.0495418,4,3,2,4,4,3,2,3,Yes
3081,2,3,40,54741.36,4,0,10.85027,8,3,2,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1.294635,197.4725,1091.519949,5,4,3,3,4,5,4,4,Yes
9499,1,0,67,46323.88,4,0,14.20174,9,0,1,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,51.43424,169.9447,4422.020076,3,3,3,2,4,3,2,2,No
9007,2,0,74,68152.47,1,0,10.4889,14,1,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,3,52.76138,187.656,4782.472018,3,3,3,3,4,4,4,3,No
2067,0,0,32,53267.14,2,0,8.197798,14,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,2,9.061231,172.4579,1172.004801,3,4,5,3,5,3,3,2,No
8647,2,1,61,82302.01,0,0,12.03334,8,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,3,47.29134,214.9663,4276.019791,3,3,3,3,3,2,4,4,No
9177,2,1,55,77381.71,1,1,11.57025,9,2,1,0,1,1,0,2,1,1,1,0,1,0,0,0,0,3,49.19446,127.525,4355.447904,4,4,5,4,5,3,4,3,No
4709,2,1,86,44969.31,0,1,13.23552,12,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,2.323179,187.4974,990.7760503,3,4,4,3,3,4,5,3,No
5745,2,0,52,33425.04,3,0,6.580222,14,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,3,71.00882,187.4811,6742.932022,4,4,4,4,2,3,3,2,No
5276,2,1,22,45197.21,0,2,8.987561,13,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,3,68.84751,255.1417,6329.078853,4,4,3,4,2,5,3,5,No
9062,2,0,28,96575.06,1,1,7.469608,11,1,1,0,2,1,0,2,1,0,1,0,0,0,1,1,1,2,66.15184,177.6508,6067.585868,4,3,3,3,4,3,2,3,No
8874,2,1,31,59814.41,4,1,4.794991,15,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,2,63.53539,232.6378,6369.536182,4,4,4,4,4,3,5,3,No
6238,1,0,83,36394.84,0,0,5.757065,9,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,62.50904,112.4551,5009.242921,3,3,3,2,4,4,2,3,No
